Date,Tweet,label,gol_korupsi
6/26/2023,kerugian bilang wajar untung kejar kejar dibilanglah korupsi manusia penjilat,negatif,Ekonomi
6/26/2023,bangun masjid pakai uang riba maling korupsi ada nilai pahalanya sih pemberi,negatif,Pendidikan
6/26/2023,be anya pejabat korupsi,negatif,Hujatan
6/26/2023,majelis hakim pengadilan tipikor menolak eksepsi diajukan terdakwa gubernur nonaktif papua lukas enembe hakim menilai surat dakwaan milik lukas cacat formil materiil ld lukasenembe korupsi,negatif,Pendidikan
6/26/2023,koruptor takutnya daging babi bang duit korupsi harum,negatif,Hujatan
6/26/2023,duit plus cepat lontong ngepet korupsi,negatif,Hujatan
6/26/2023,negara juara korupsi kelebihan jago loby loby semoga timnas malu memalukan lolos penyisihan grup lumbung gol,negatif,Hujatan
6/26/2023,busyet anak mantan kepala dinas kabupaten ngotak ya nya korupsi nya kali ya anak dajal kelakuannya,negatif,Hujatan
6/26/2023,tindakan kepala kepolisian daerah metro jaya apresiasi rakyat pengkhianat anti korupsi hukum berat kepala kepolisian daerah metro jaya mantap,negatif,Polisi
6/26/2023,korupsi minyak goreng kejaksaan berantas selamat malam senin setan berkiliaran indonesia minyak goreng dibisnisin menjelang idul adha bahas korupsi bahas alwi lucu tenang ada kejaksaan,negatif,kesehatan
6/26/2023,revolusi mental kebobrokan kebuka kesalahan ya mengubah memperbaiki membuka kotoran menumpuk dibilang korupsi jaman jokowi gede ya itukan warisan berkelanjutan,negatif,Hujatan
6/26/2023,sepe i korupsi berantas,negatif,Ekonomi
6/26/2023,korupsi masak dibiarkan,negatif,Hujatan
6/26/2023,jawa berat kemiskinan upah murah ham banjir jalan rusak intimidasi whatsapp awan korupsi pernikahan,negatif,kesehatan
6/26/2023,ai keadilan sejahtera keras berjuang melawan korupsi indonesia pkspembelarakyat,negatif,Ekonomi
6/26/2023,kkn korupsi,negatif,Hujatan
6/26/2023,besok johnny plate lakoni sidang perdana korupsi 4g,negatif,Hujatan
6/26/2023,ada orang nya pang kang korupsi pejabat koruptor,negatif,Hujatan
6/26/2023,komisi pemberantasan korupsi komisi pemberantasan korupsi menyita puluhan aset mantan gubernur papua lukas enembe senilai ratusan miliar rupiah terkait dugaan tindak pidana pencucian uang tppu lt nasional lukasenembe,negatif,Pendidikan
6/26/2023,stressss kak emma akibat kalah pilihan gubernur kal sel ditambah nya tersangka korupsi menjabat wamenkumham,negatif,Hujatan
6/26/2023,sih aki aki bau tanah tobat masuk liang kubur kerjaannya tukang adu domba rakyat indonesia percaya ai demokrasi indonesia perjuangan angkat2 ai berjasa ada ai demokrasi indonesia perjuangan ai kemaksiatan korupsi bandar judi bandar narkoba,negatif,kesehatan
6/26/2023,wkwk tersangka korupsi menuduh presiden korupsi,negatif,Hujatan
6/26/2023,rapat njepat korupsi nya bikin tepok jidat,negatif,Hujatan
6/26/2023,ai demokrasi indonesia perjuangan pikir anies brilian isi otak korupsi,negatif,Hujatan
6/26/2023,haram pilih ai kadernya suka sebar hoaks suka maksiat suka korupsi,negatif,Hujatan
6/26/2023,1 percaya proses proses mengkhianati hasil 2 negara berantakan ada birokrasi 3 honor menghargai jasa birokrat berupaya keras mengabdikan negara menekan angka korupsi merdeka,negatif,Ekonomi
6/26/2023,terhormat mohon konfirmasinya orang status tersangka korupsi sepe i om denny maju calon legislatif legislatif dewan perwakilan rakyat terima kasih,negatif,Hujatan
6/26/2023,konsisten memerangi korupsi kadernya berisi orang orang bersih bagus berisi orang orang kotor indonesia butuh sapu bersih bersih bersih seiring masyarakat merasakan perbedaan ai anak muda ada psi membesar be enaga membersihkan indonesia mentalitas koruptif merusak,negatif,Ekonomi
6/26/2023,prabowo menbayar utang beli senjata seribu tujuh ratus enampuluh triliun 1 760 t menhan bikin utang,netral,NaN
6/26/2023,maling singkong makan keluarga masuk penjara korupsi 50jt penjara piyeee,negatif,Hujatan
6/26/2023,bangsat ai keadilan sejahtera hoaks ya cabul korupsi bangkai tua jahanam dibayarij haji ajang fitnah pemerintah ringkus bajingan tua bangsat,negatif,Ekonomi
6/26/2023,bekas murah bagus pikir rakyat dikasih fasilitas bekas pejabatnya fasilitas mewah malu sih negara tetangga hemat biar anggaran pendapatan belanja negara boros kurangi korupsi proyek proyek kurangi gaji pejabat segunung,negatif,infrastruktur
6/26/2023,penerimaan pajak menurun uang pajaknya kena korupsi ajor negara nek buuu,negatif,Hujatan
6/26/2023,korupsi berjuang,negatif,Hujatan
6/26/2023,orang indonesia sdmnya rendah bandung gbla dibangun miliaran mangkrak dugaan korupsi jaka a ada jis dipakai pakai alasan politis,negatif,Hujatan
6/26/2023,berantas korupsi sapa ah,negatif,Ekonomi
6/26/2023,iya mas teriaknya kencang mengkritik pelaku korupsi nepotisme manipulasi proyek beliaunya mengambil karya karya kreator haadeeeh,negatif,infrastruktur
6/26/2023,akibat bobroknya moralitas kerakusan pejabat pejabat pemerintahan otoriter jokowi kodok korupsi berjemaah aji mumpung penjabat rakyat negara kesatuan republik indonesia booyycott ai demokrasi indonesia perjuangan pemilihan presiden pilihan legislatif 2024,negatif,Ekonomi
6/26/2023,makan babi haram uang korupsi halal onde mandee negeri abssbk jalan tol padang,negatif,infrastruktur
6/26/2023,hai dulur sih semar admin infokan hasil survei indeks kepuasan masyarakat industri menengah indeks persepsi korupsi indeks prestasi kumulatif kantor imigrasi kelas i semarang periode juni 2023 terima kasih isipasi penilaian kualitas pelayanan publik kantor imigrasi semarang,negatif,kesehatan
6/26/2023,korupsi selangkangan acung jempol,negatif,Hujatan
6/26/2023,a tahta wanita korupsi judi sungguh kader ai,negatif,Hujatan
6/26/2023,busuk kubu anies membantu pelaku korupsi setan 007 pandeglang 10 takoyaki heru cilacap 1000 tori,negatif,Hujatan
6/26/2023,iya jokowi kelompok mu korupsi,negatif,Hujatan
6/26/2023,korupsi penegakan hukum catatan merah kinerja pemerintahan era jokowi,negatif,Ekonomi
6/26/2023,memangnya jaman demokrat ainya ada mafia deny menhukham beres mafia hukumnya demokrat ketangkep korupsi mengaca oi,negatif,Hukum
6/26/2023,plok plok plok plok firli bahuri didemo abraham samad kebanyakan tingkah tebang pilih tukang fitnah gagal firli berantas korupsi harun masiku puan ganjar mata korup e kakak tanda penduduk bablas kena deh senior nya,negatif,Ekonomi
6/26/2023,nih anak dikasih makan hasil korupsi,negatif,Hujatan
6/26/2023,calon presiden 2024 konsisten program melayani sepenuh hati budaya toleransi anti korupsi komitmennya potensi keterpilihannya presiden ri 2024 dukungan ai politik kalangan,negatif,Ekonomi
6/26/2023,korupsi maling rubah,negatif,Hujatan
6/26/2023,tipikal gaya kadrun tereak komunis korupsi porno kelakuan kelompok,negatif,Hujatan
6/26/2023,eh eleh korang masuk gelanggang politik anak lawan korupsi duk semeja juragan atuk lepas bn anak cabar agak2,negatif,Hujatan
6/26/2023,mantap kejaksaan nih grecep menyita aset hasil korupsi,negatif,Hujatan
6/26/2023,pe anian maju salah korupsi,negatif,Hujatan
6/26/2023,korupsi brutal uang pajak sri mulyani,negatif,Hujatan
6/26/2023,pesanan koruptor nih korupsi impor garam terdakwa mantan direktur jenderal kemenperin muhammad khayam masuk proses peradilan sehrusnya sidang ada 6 terdakwa fakta persidangan 5 terdakwa khayam hilang persidangan,negatif,kesehatan
6/26/2023,cari tersangka tppu penyidik jampidsus cecar peran staf pt sei korupsi bts kominfo rupiah 8 triliun,negatif,Ekonomi
6/26/2023,polisi hormati warga negara indonesia spesial beliau profesor ahli hukum mantan wamenkumham calon legislatif ai demokrat teman advokat lolos dugaan korupsi berani catut nama arsul sani nya orang kebal hukum,negatif,Ekonomi
6/26/2023,bubarkan komisi pemberantasan korupsi sayang uang rakyat buang gaji kepolisian kejaksaan penindakan korupsi undang undang hukuman mati site aset miskinkan sih e l e sih a i,negatif,Polisi
6/26/2023,sebutkan 4 alasan putus rupiah oke besok buronan komisi pemberantasan korupsi korupsi,negatif,kesehatan
6/26/2023,kejari lhokseumawe sita aset tersangka korupsi pt rumah sakit arun,negatif,kesehatan
6/26/2023,yaman korupsi pe amina ahok bubarkan rombongan sakit hati pimpinan anis baswedan a inya presiden indonesia salam waras,negatif,kesehatan
6/26/2023,ai apapun walo suami nya puan suaminya negara iriana korupsi ya hukum mati,negatif,Hujatan
6/26/2023,berharap balaskan reply mu balas nih mu ngejudge guru maling korupsi bera i mendukung ya,negatif,Pendidikan
6/26/2023,kecoak nyamuk lipan tikus dimana ada indonesia korupsi berhenti iblis pengangguran kiamat,negatif,Sosial
6/26/2023,kejaksaan agung kejakgung memblokir aset aset milik pt basis utama prima bup basis investmen pemblokiran terkait penyidikan dugaan korupsi pembangunan penyediaan infrastruktur bts 4g bakti kementerian komunikasi informatika kemenkominfo pt bup milik happy hapsoro suami ketua dewan perwakilan rakyat ri puan maharani happy tercatat memiliki 99 persen saham perusahaan kapuspenkum kejaksaan agung ketut sumedana mengaku membuka terang perkara sidang perdana pengadilan tipikor jaka a selasa 27 6 2023 besok,negatif,kesehatan
6/26/2023,berita berdoa a kesusahan mencari makan uang judi korupsi menahan nafsu memerkosa beragama terbuka ilmu dunia memegang jimat agama melepas was cari aman taat,negatif,Ekonomi
6/26/2023,duit hasil korupsi dikasih makan anak duit hasil judi dikasih makan anak duit hasil lonte dikasih makan keanak pokoknya korupsi judi ngelonte biar keturunan nya eggk bangsat bangsat,negatif,kesehatan
6/26/2023,semoga kejaksaan agung mengungkap korupsi amin,negatif,Hujatan
6/26/2023,menolak lupa korupsi sapi korupsi al alquran,negatif,Hujatan
6/26/2023,calon legislatif katolik beranikah melawan korupsi senin 26 juni 2023 l 20 00 indonesia barat agustinus koba k minahasa utara wilfridus b ntt lidya natalia sa ono kalimantan barat live on,negatif,Ekonomi
6/26/2023,gerombolan koruptor mengotot junior menghilang kewenangan kejaksaan menyidik korupsi gencar menangani kakap,negatif,kesehatan
6/26/2023,ada dikasih makan uang haram korupsi sogokan fee proyek,negatif,infrastruktur
6/26/2023,parah korupsi,negatif,Hujatan
6/26/2023,menteri pembantu presiden jokowi mengemban tugas mentransformasi kementerian badan usaha milik negara memberantas korupsi dalamnya tugas berhasil erick thohir ganjarerickduetterbaik,negatif,teknologi
6/26/2023,heran tersangka korupsi bersih malu statusnya,negatif,Ekonomi
6/26/2023,psi ai anti korupsi,negatif,Hujatan
6/26/2023,komisi pemberantasan korupsi komisi pemberantasan korupsi menyebut petugas rumah tahanan rumah tahanan lembaga antirasuah pelecehan komisi pemberantasan korupsi nasional politikbaru,negatif,kesehatan
6/26/2023,gratifikasi uang kesenangan sexual gratifikasi korupsi penyalahgunaan jabatan wewenang though komisi pemberantasan korupsi buta tuli dipimpin jaga negara kesatuan republik indonesia khianati konstitusi hukum etika sumpah jabatanmu,negatif,kesehatan
6/26/2023,tersangka korupsi sok iya,negatif,Hujatan
6/26/2023,mari ganti singkatannya komisi perselingkuhan korupsi ambyarr,negatif,Hujatan
6/26/2023,korupsi ya,negatif,Hujatan
6/26/2023,komisi pemberantasan korupsi menampilkan uang mencapai rupiah 81 6 miliar konferensi pers senin 26 6 2023 videoberita ada kompas kompas58,negatif,Polisi
6/26/2023,mandalika rugi bisnis formula e korupsi beda yuulll tuyulll,negatif,Ekonomi
6/26/2023,bikin indonesia bebas korupsi,negatif,Hujatan
6/26/2023,ladang korupsi pejabat amerika sekutu iya,negatif,Hujatan
6/26/2023,indonesia negara miskin bajakan diperbolehkan pejabatnya korupsi rakyatnya tukang pakai bajakan klop deh negara mesti skip habis,negatif,Hujatan
6/26/2023,sedih menangis guling2 buk rakyat sedih buk bayar pajaknya ada makan susah pajaknya korupsi bawahan buk,negatif,kesehatan
6/26/2023,by the way ai demokrasi indonesia perjuangan golkar basis kuat akar rumput kadernya juara korupsi jawa bali banteng,negatif,Hujatan
6/26/2023,firli fitnah anis korupsi,negatif,Hujatan
6/26/2023,byankan berkuasa orng2 sktrya korupsi lndungi undang undang dasar korupsi tgas harap korupsi brkrang hlang pmmnya,negatif,Hujatan
6/26/2023,pergi bawa gocap pulangnya sisa 60 xixi hasil korupsi,negatif,Hujatan
6/26/2023,malu berbicara kadernya menduduki ranking teratas korupsi,negatif,Ekonomi
6/26/2023,kas penerimaan pajak langsung sur plus kas dikeluarkan estimasi ngelu tulang sembilu rakyat orang rakyat korupsi,negatif,Ekonomi
6/26/2023,2015 fase memikirkan berdosa diciptain narkoba korupsi membunuh yet masuk neraka alhasil krisis eksistensi deh panas dingin wkwk,negatif,Ekonomi
6/26/2023,oohhh ya asyik nih komisi pemberantasan korupsi sepe i faktanya ruuarr eh usul nih biar asyik pencabulan perselingkuhan korupsi dijadikan tradisi komisi pemberantasan korupsi biar merata jatah,negatif,Polisi
6/26/2023,korupsi bts melibatkan ai politik,negatif,Hujatan
6/26/2023,mendukung revisian kades sih pasal 39 ayat 1 2 undang undang no 6 2014 revisi korupsi dana desa pikir seakan akses pejabat dana desa korupsi,negatif,Hujatan
6/26/2023,pakai akal korupsi kejahatan ada politik negeri akal sehat puji pujian serang ulama lurus sebar hoaks jabatan komisaris,negatif,Ekonomi
6/26/2023,kapann korupsi indonesia dihancurkan,negatif,Hujatan
6/26/2023,ketakutan anies ada suka anies hak disalahkan menjerat tuduhan korupsi hukum bukti sah bera i anies ditakuti,negatif,Ekonomi
6/26/2023,menjabat bupati gubernur syl terberitakan tersangkut korupsi pepatah sepandai pandai tupai melompat terjatuh,negatif,Hujatan
6/26/2023,lai dahlah keliatanya lelah istirahatlah bernostalgia perjuangan bersemangat memberantas korupsi membebaskan rakyat pemimpin pandai otoriter memperjuangkan kebenaran pemimpin berbohong rakyat,negatif,Ekonomi
6/26/2023,mbok korupsi sedih sing mbayar lek golek duwik jungkir jempalik sing korupsi hukumane sepiro,negatif,Hujatan
6/26/2023,komisi pemberantasan korupsi berkoordinasi cpib menelusuri aliran uang hasil korupsi lukas enembe rumah perjudian singapura,negatif,Polisi
6/26/2023,habib rizieq shihab korupsi merugikan negara utang ada,negatif,Ekonomi
6/26/2023,info joki paper pkn semester 2 bela negara korupsi deadline tanggal 1 juli zonauang zonaba jokimakalah jokitugas langsung drop fee tolong,negatif,Hujatan
6/26/2023,wkwk lucu auput presiden dijamin korupsi,negatif,Hujatan
6/26/2023,nih ya benaran peduli desa aparat desa lurah diangkat pegawai negeri sipil ada pilkades2an ongkosnya mahal parah kades pikir modal ya korupsi,negatif,Hujatan
6/26/2023,takut fitnah korupsi takut daging babi,negatif,Hujatan
6/26/2023,kabar korupsi demo,negatif,Hujatan
6/26/2023,by the way masuknya korupsi sih rate 15 manaa,negatif,Hujatan
6/26/2023,temuan airlangga muhaimin zulhas soeharso monoarfa a tito k individu individu ditemukan terpapar korupsi komisi pemberantasan korupsi aparatur negara dijadikan menteri jokowi petinggi negara masuk barisan,negatif,teknologi
6/26/2023,mbaknya level staf dianggap power mending energinya dipakai menyerang pejabat korupsi pelaku pemerkosa,negatif,Ekonomi
6/26/2023,lihat orang orang kerja negeri menikmati hidup makan alhamdulillah cicilan bukti penghasilannya kerja capai gaji kerja enak fasilitasi kerjanya korupsi e,negatif,infrastruktur
6/26/2023,rakyat bosan menggaji anggota dewan bisanya bikin peraturan menyusahkan rakyat bayar hutang korupsi,negatif,Ekonomi
6/26/2023,prabowo subianto berbicara nih budaya korupsi suka muncul indonesia menurutnya tantangan berat pemimpin pidatonya acara the defend id sih day bandung prabowo cerita prestasi indonesia pas pandemi covid 19 inflasi rendah dunia mantap samping prestasi kelemahan diatasi budaya curang korupsi prabowo presiden jokowi lakukan langkah langkah tindak pemborosan korupsi langkah dilanjutin prabowo industri pe ahanan indonesia kekurangan menutupi atasi strategi upaya jokowi ragu be indak be indak budaya mark up budaya bohong menipu hilangkan industri pe ahanan sambungnya bangun budaya bersih jujur nih langkah nih link prabowo,negatif,kesehatan
6/26/2023,ada blusuk gang2 sempit jaka a belaga bahas banjir njaar njaar urus jawa ada seribu negeri mu kebanjiran kemiskinan korupsi serba lengkap lucu,negatif,kesehatan
6/26/2023,goblok ya orang jaka a anggaran pendapatan belanja daerah nya bayar thp orang lampung 34juta mental kualitas tempe media sosial an korupsi korupsi balasanny neraka,negatif,Ekonomi
6/26/2023,sedih sih voc perusahaan terkaya perkiraan nilainya mencapai rupiah 112 64 kuadriliun hancur korupsi malahhhhhhhh,negatif,Pendidikan
6/26/2023,sosok anies penghargaan te inggi terkait akuntabilitas pengelolaan keuangan pemerintah provinsi daerah khusus kota jaka a nilai opini wtp opini wajar pengecualian anies dipaksakan pelaku korupsi,negatif,Pendidikan
6/26/2023,korupsi serempak,negatif,Hujatan
6/26/2023,bubar komisi pemberantasan korupsi korupsi biar urus kepolisian republik indonesia kejaksaan agung hebis2on duit rakyat ada manfaat,negatif,Polisi
6/26/2023,ganjar dorong gerakan 7 809 desa anti korupsi ganjarcapres,negatif,Ekonomi
6/26/2023,pelecehan sexual dianggap melanggar kode etik berat korupsi bubar,negatif,Ekonomi
6/26/2023,bayar travel agent pakai duit korupsi kelebihan bayar,negatif,Hujatan
6/26/2023,bunuh pengunjuk anti korupsi polisi penjara sumur hidup irak,negatif,Hujatan
6/26/2023,ada istilah minoritas pejabat manapun a miliki koruptor sesuai alat bukti hasil korupsi sikat,negatif,Hujatan
