full_text,created_at,username
dok pernah kejadian gak sih mahasiswa praktik tapi cadavernya adalah orang yang mereka kenal sewaktu hidup? dan hal tersebut apakah boleh dalam hukum? terimakasih https://t.co/HSfrgXz6oL,Fri Mar 03 11:14:58 +0000 2023,BaseAnakFK
ucapan adalah do'a. katakanlah : tubuhku sehat jiwaku kuat aku selalu bahagia aku dikelilingi banyak orang baik rezekiku melimpah aku selalu dalam lindungan Allah. AAMIININ ALLAHUMA AAMIIN.,Fri Jun 14 01:02:48 +0000 2024,_herun07
Namun sayangnya di kasus ini pelaku berhasil terlinat dalam adu fisik jarak dekat (tanpa jarak malah) dan merebut pistol yang disimpan di holster... Harusnya holster atau sarung pistol yang bagus punya retention yang membuat pistol tidak se-mudah ini direbut oleh orang lain. https://t.co/lWh3jAPDQR,Tue Mar 12 05:30:29 +0000 2024,RandomWorldWar
Adian Napitupulu merasa tak lagi mengenal Presiden Jokowi dalam satu bulan terakhir. Saya seperti diadu dengan orang yang kita sayangi. | Mata Najwa https://t.co/xspoE0NE0t,Thu Nov 02 13:17:28 +0000 2023,MataNajwa
Peristiwa pembunuhan menggegerkan terjadi di Jagakarsa Jakarta Selatan. Empat orang anak ditemukan tewas diduga dikunci di dalam kamar mandi Rabu (6/12/2023). Polisi masih menyelidiki kejadian ini sementara diduga pembunuhan tersebut dilakukan oleh ayah kandungnya sendiri. . https://t.co/6npgspo1Cs,Wed Dec 06 15:32:10 +0000 2023,kegblgnunfaedh
Gunung Marapi Meletus. Tim SAR menemukan 11 orang pendaki gunung dalam keadaan tewas di puncak Gunung Marapi wilayah Tanah datar dan Agam Sumatera Barat yang meletus. Sedangkan 3 pendaki lainnya ditemukan selamat. #viral #GunungMarapi #viralindo https://t.co/YbwWv2Abzu,Mon Dec 04 05:06:48 +0000 2023,ScariestProject
Banyak orang enggak tau dalam proses pemulihan batin-trauma kalau kamu punya pertanyaan kadang kamu enggak dapat jawaban atas pertanyaan itu tapi dapat pemahaman sehingga pertanyaan itu enggak memerlukan lagi jawaban. Utas https://t.co/BhEG9i67NQ,Fri Jun 07 01:16:42 +0000 2024,AdjieSanPutro
Kepergianmu meninggalkan luka yang dalam dan belum sepenuhnya terobati. Ternyata benar kata orang-orang lebih baik berhenti mencintai sebelum telanjur tersakiti. Selamat pagi #SahabatKAI #KAI121 ahmad_kosasih94_real (IG) https://t.co/OUzl5F9x4F,Wed Mar 13 23:57:10 +0000 2024,KAI121
nasa membuka kesempatan bagi orang-orang yang ingin menjadi sukarelawan dalam simulasi tinggal di Mars selama setahun. Badan antariksa Amerika Serikat itu membuka empat slot sukarelawan untuk tinggal di fasilitas mirip Mars seluas 1.700 kaki persegi di Houston. Fasilitas Habitat https://t.co/cNSVkEkUdI,Wed Feb 21 13:21:38 +0000 2024,sosmedkeras
Prancis menetapkan keadaan darurat di Kaledonia Baru usai kerusuhan protes masyarakat atas reformasi pemilu yang terjadi pada Senin (13/5). Dalam peristiwa itu empat orang tewas dan 300 orang terluka. Associated Press (AP) melaporkan status darurat diberlakukan sejak 16 Mei 2024 https://t.co/kREBynGAJI,Fri May 17 10:23:10 +0000 2024,catchmeupco
Deputi hukum Ganjar-Mahfud menyiapkan 30 orang saksi dan 10 ahli dalam rencana gugatan perselisihan hasil pemilihan umum (PHPU) yang akan dilayangkan ke Mahkamah Konstitusi. Todung menyebut Kapolri Jenderal Lystio Sigit Prabowo melarang Kapolda untuk menjadi saksi. Saya https://t.co/647qZ2J1uV,Thu Mar 21 07:52:05 +0000 2024,catchmeupco
From this : To this: Dari yang saling ga kenal bisa senyambung itu dalam waktu belum 24 jam karena apa?? Ya Rony dan Salma. Selalu susah buat ninggalin keduanya karena msh banyak berkah yg didpt ini baru 1 event belom event2 lainnya dengan orang baru lainnya. https://t.co/yLllujINia,Thu Jun 06 12:39:08 +0000 2024,tangkaibunga_
 Empat t3r0r15 rezim Zionis terbunuh di #Rafah Penjajah Zionis: Kemarin dalam pertempuran sengit di #Rafah seorang perwira dan tiga tentara tewas dan beberapa orang lagi dari brigade Givati ​​​​terluka. https://t.co/y7TSQxlzM4,Tue Jun 11 06:08:58 +0000 2024,deguzel2
Sudah ada di lubuk hatiku yang paling dalam kalo aku lolos snbt aku bakal bagiin sedikit uang jajanku buat orang lain aka giveaway buat 2 orang aja syaratnya rep doa terbaik buat aku dan buat kalian sama like aja https://t.co/oTluReRXjM,Thu Jun 13 13:04:45 +0000 2024,Dilaaciwi
Konon tolak orang asing. Tapi terima orang asing (asal kaya) untuk kuasai ekonomi tempatan. Masyarakat adat dan rumah tradisi atas laut jadi korban dalam kerakusan kapitalisma. Ini adalah contoh penjajahan alaf baru. #PandangKeSabah https://t.co/6t3cdXkthP,Thu Jun 13 16:39:45 +0000 2024,mukminnantang
Buset hatinya busuk bgt ya liat orang berkuda &amp; bawa busur dibilang pengen kembali ke jaman batu lah dikatain macam-macam juga. Padahal berkuda &amp; memanah itu 2 olahraga sunnah dalam Islam menyehatkan juga. Tapi ya kalo udah benci mah apa aja salah sih. 2beer! https://t.co/t29bSv5gz4,Thu Nov 23 01:52:56 +0000 2023,tubirfess
orang yang seperti apa yang jadi pasangan hidup dalam berkeluarga dengan win? seseorang yang pengertian. orang yang benar-benar bisa berbagi penderitaan dan kebahagiaan dengan ku. dan tidak mau tinggal bersama ku hanya karena dia bahagia. hidup senang dan sedih #winmetawin https://t.co/TGjEvYtpRy,Tue Jun 11 03:58:10 +0000 2024,metawinbrides
Tatapan pikiran dan prasangka orang lain diluar sana terhadap kita gabakal bisa dikontrol. Sebab mau lu sukses atau gagal yg julid akan tetap ada. Tinggal gimana lu aja dalam mengelola emosi. Ingat kawan apapun hasilnya besok gw bangga sama kalian ,Wed Jun 12 14:27:39 +0000 2024,_faisalarifin
 kdm Let's Get Grabbed by the Collar Permisi suami orang numpang lewat.. Dalam drama ini perannya sebagai novelis chaebol. akhirnya jadi orkay lagi setelah The Good Detective.. gak kismin lagi.. Sumber: KBS https://t.co/Fv3ZokSM5p,Thu Jan 25 02:29:25 +0000 2024,kdrama_menfess
[NEWS EXPLAINED] Kominfo pertimbangkan pemblokiran gim Free Fire karena khawatir akan pengaruhnya untuk psikologis anak-anak. Mereka mengingatkan peran orang tua harus awas dalam konten apa yang diberikan untuk anak-anak mereka karena dapat berdampak buruk. https://t.co/Y9lsxGwTaU,Tue Apr 23 11:14:44 +0000 2024,eradotid
Teman-teman UM! mohon info dan bantuannya‼️ Bila bertemu orang di dalam video ini (ciri2: Pakai topi krem baju merah &amp; celana krem). Atau menemukan HP Samsung A32 warna biru dengan casing warna hitam HP tersebut dicuri di selasar samping fakultas teknik (cont..) https://t.co/Afep3EKnNP,Wed May 08 03:02:25 +0000 2024,um_fess
Video memperlihatkan sekumpulan orang tengah berkumpul di satu ruangan yang diduga merupakan aliran sesat viral di media sosial. Video itu diunggah oleh akun Instagram @/rina.senjaa1. Dalam keterangan atau caption menerangkan dugaan aliran sesat itu memperbolehkan jemaahnya https://t.co/rcQybNUx4E,Mon Feb 26 15:36:14 +0000 2024,sosmedkeras
Tangkal Berita Hoaks Pemilu Dengan Langkah Berikut! Kemudahan dalam menyebarkan pesan melalui media sosial mempermudah hoax berkembang dengan cepat. Efeknya orang-orang yang tidak mencari tahu kebenarannya jadi mudah terhasut dan bila dibiarkan bisa mengakibatkan perpecahan. https://t.co/1Y6QBMinR8,Wed Feb 14 04:07:56 +0000 2024,DivHumas_Polri
Sesuai dengan data kematian dan sakit Badan Ad hoc Komisi Pemilihan Umum (KPU) mencatat 35 orang meninggal dunia usai menjalankan tugas dalam proses penghitungan suara Pemilu 2024. 23 di antaranya anggota KPPS 3 PPS dan 9 Linmas juga meninggal dunia usai bertugas di Pemilu https://t.co/zjFipkeXEj,Sun Feb 18 14:34:24 +0000 2024,kegblgnunfaedh
Salah seorang narapidana kepada sebuah program TV bernama Fiesta menceritakan jika Dani Alves terlihat sangat depresi di penjara ia juga kini masuk dalam program pengawasan pencegahan bunuh diri di lapas Spanyol. Alves memberitahu orang-orang jika ia mendapatkan bebas https://t.co/xFyNF1kcDS,Sun Feb 18 13:01:38 +0000 2024,idextratime
 kdm Hijacking film tentang orang-orang yang berjuang dalam situasi ekstrem ketika sebuah pesawat dibajak di Korea pada tahun 1971. ️ JUNI 2024 DI BIOSKOP ️ https://t.co/zFHO50CtBY,Wed Feb 28 03:47:11 +0000 2024,kdrama_menfess
Segi empat Masjid Al-Aqsa. Nampak dekat FB ramai orang keliru yg mana satu Al-Aqsa Dome of Rock dan lain-lain. Sebenarnya Masjid Al-Aqsa adalah seluruh kawasan yg terletak nya 7 masjid di dalam kawasan tersebut yg dijaga oleh Palestin https://t.co/UFh2CVTz09,Tue Oct 17 09:46:47 +0000 2023,AinulNunanaa
 base kampus satu ini dalam 2 hari udah ngespil 3 orang mahasiswa kipk https://t.co/54qrqJeg7p,Tue Apr 30 06:20:20 +0000 2024,tanyarlfes
Pertumbuhan menuntut kita untuk meninggalkan sesuatu itu bisa berupa kebiasaan karir kepercayaan bahkan orang. Beri ruang untuk kesedihan dalam proses pertumbuhan kita harus berkabung atas kehidupan kita yg terdahulu untuk memberi ruang bagi diri kita yg lebih baru. https://t.co/tNw1kmkP84,Tue Jun 11 13:46:10 +0000 2024,netvaks
Senanggg sekali bisa mencoba Sebelum berani mimpi buat diterima aku lebih dulu bercita-cita bisa ikut (at least) seleksinya aja. Bagi orang yang pernah ada dalam kondisi Beli makan atau beli mimpi tanpa jaminan kegagalan adalah hal yang mewah. Pengumuman ini disambut https://t.co/bOFtB8abxs,Mon Jun 10 22:20:12 +0000 2024,acifairy
Disdik DKI minta maaf Orang tua siswi cegil yang olok² anak Palestina Tidak hadir Harusnya Para Orang tua yg minta maaf kenapa DISDIK Padahal kejadian dihari libur dan dalam pengawasan orang tua Pasti ada sesuatu.. https://t.co/rHCBpOtBNf,Thu Jun 13 00:43:44 +0000 2024,zer0failed
Tears of appreciation. Terlepas dari semua usaha pribadi peran seorang pelatih sangat besar. Dalam hidup kita kalau bukan karena orang tua guru mentor pelatih atau siapapun yang mendukung kita belum tentu kita bisa sesukses sekarang. Jangan lupakan mereka. #DIM2023 https://t.co/1cqFvYeRdo,Sun Jan 29 15:01:32 +0000 2023,BadmintonTalk
Saat laga Besiktas vs Antalyaspor kemarin supporter melempar boneka &amp; mainan untuk disumbangkan ke korban gempa. Semoga bisa menghapus kesedihan anak-anak di sana yang sedang dalam situasi sulit. Tak sedikit juga yang ditinggal orang tercinta https://t.co/w43VUI08vp,Mon Feb 27 07:28:58 +0000 2023,FaktaSepakbola
 aku berkontribusi dengan baik dalam hubungan. Aku ga rugi kalo km pergi km yang rugi (tim yang udah gabakal nahan orang lagi kalo emang mau pergi krn udh pernah sakit krn effortnya ga dihargai) https://t.co/86pDSRMqdF,Fri May 31 23:49:34 +0000 2024,tanyakanrl
Indo twrbaru dari salah satu siswa gaes. Intinya ada siswa yang bandel dan sok di dalam kelas dan sok jadi bos. Pas bapak ini menjelaskan didepan si anak tetap bersikap ridak sopan. Jadi si bapak guru menegur si anak laki2 tsb dan bertanya apa pelerjaan orang tuamu. Nah si anak https://t.co/hjeSg0b6DR,Fri Oct 06 12:45:17 +0000 2023,kegblgnunfaedh
Festival Songkran di Thailand menelan korban jiwa Sebanyak 287 orang meninggal akibat kecelakaan lalu lintas selama tujuh hari Festival Songkran. Menteri Dalam Negeri Thailand Anutin Charnvirakul mengatakan sebanyak 2.060 orang mengalami luka-luka. Kecelakaan terbanyak terjadi https://t.co/v2dBBwcFv7,Fri Apr 19 09:41:50 +0000 2024,catchmeupco
-star anak babymonster tuh pada pinter ngomong ya pinter ngelawan ocehan orang tapi masih dalam batas sopan. Gen Z behavior and i love it https://t.co/X5hq19Zzvc,Sun Apr 07 13:22:52 +0000 2024,starfess
Sepanjang triwulan tahun 2023 ekonomi Indonesia masih tumbuh baik dalam rentang angka lima persen dan nilai inflasi yang jauh di bawah rata-rata inflasi global. Selain itu indikator perekonomian lainnya juga baik. Penyerapan tenaga kerja naik sebanyak 4 5 juta orang dari https://t.co/CZTmM38ddO,Fri Dec 22 07:20:57 +0000 2023,jokowi
Thread marah-marah ke orang Thread bikin oranglain marah ke gw Jadi gw udh ngelakuin kesalahan sangat besar dan dalam waktu yg lama. Umur gw udah mau 30 tahun tapi gw masih aja nganggur dan belum pernah kerja sehari pun. Gw sakit-sakitan hiv+ &amp; penyertanya.,Wed Jun 12 22:34:34 +0000 2024,Alifbatatsaja10
PondPhuwin Alternative Universe Nikah. Bagaimana jadinya jika dua orang asing disatukan dalam sebuah pernikahan? Cerita tentang si maba Dibya yang 'terpaksa' harus membangun rumah tangga dengan kakak tingkatnya Bara. #pondphuwinau https://t.co/BZK9pq14fd,Sun Jun 09 05:47:51 +0000 2024,rakochaan
Funfact: Orang yang main game CIV Dota dan League of Legends menunjukan kecerdasan yg lebih fleksibel. Utamanya dalam leadership problem solving dan perencanaan. Kecerdasan yg sama tidak terlihat pada orang yg main game FPS (Valorant Destiny Fortnite). https://t.co/QUBg4bvsBd,Sun Jun 09 07:51:16 +0000 2024,mhuseinali
The power of orang tua nya selebritis! Saint West anak dari Kim Kardashian &amp; Kanye West dalam waktu sepekan bisa bertemu &amp; dapat tanda tangan 3 pesepakbola top. 🇦🇷 Lionel Messi 🇵🇹 Cristiano Ronaldo 🇧🇷 Neymar @ESPNFC https://t.co/VWuz7ITJiN,Fri Jul 28 15:07:52 +0000 2023,FaktaSepakbola
Sebenarnya tidak perlu penjelasan berbelit-belit dalam menjelaskan bahwa ketamakan adalah tidak pantas untuk dilakukan. Namun bagi mereka yang masih tak tahu malu mengambil hak orang lain hal seperti itu masih diperlukan. https://t.co/FRLTRBZfxA,Tue May 28 13:22:50 +0000 2024,idwiki
⋆˚࿔ Birthday Giveaway 𝜗𝜚˚⋆ Haloww dalam rangka celebrate my birthday aku mau giveaway buku bola mataku dimakan kucing buat 1 orang yang beruntung. Good luck seng &lt;/3 syarat: &gt; like + rt postingan ini &gt; rep doa yg baik end: 9 Juni https://t.co/IR1V6RVwPk,Fri Jun 07 11:01:37 +0000 2024,amasawaseiji_3
Maybe i tergolong like him dalam kategori orang yg tak pandai or salah step if pakai dental floss biasa tu. I terpengaruh sebab kawan i pakai braces so dia kata water floss &gt;&gt;&gt; dental floss. Tapiiiiiiiii https://t.co/nDEjcwthKG,Thu Jun 13 04:12:17 +0000 2024,flshoppe
Terlepas dari latar belakang budaya atau agama etika adalah hal yang penting dalam menjaga hubungan baik dengan orang lain. https://t.co/Tg2DvLzfNj,Sun May 12 14:01:08 +0000 2024,Heraloebss
sehat selalu gumzy karena masih ada orang yang gak bisa mengapresiasi kerja keras kalian dalam mempromosikan wonderland &lt;3 https://t.co/jZ8FglmykX,Sun Jun 09 09:06:29 +0000 2024,suzy8ae
-star tolong sebutin fakta² tentang Haechan yg ga banyak orang tau dong sender pengin kenal Haechan lebih dalam https://t.co/Wx9LBjfSYB,Sun Oct 08 06:36:06 +0000 2023,starfess
Busuk itu menular jadi pandai² lah dalam memilih teman. Bertemanlah dg orang yg memiliki aura positif. Jangan berteman dg orang yg selalu berhawa negatif (busuk hati &amp; pikiran kotor) karena orang seperti itu bisa hancur kan pikiran kesehatan &amp; juga keindahan kita. https://t.co/RgZwPgZHAy,Wed Jun 05 15:26:44 +0000 2024,sexy_killer404
Ada kesan tak adil terhadap Pak Abdul Mu'ti dalam kalimat di bawah ini. Beliau orang zuhud ke kampus saja pakai motor lawas padahal sekjen Muhammadiyah. Rumahnya biasa saja. Bandingkan dengan Gus.. *sinyal hilang Penugasan beliau ke BSI tentu karena posisi komisaris sangat,Sat Jun 08 00:32:02 +0000 2024,muhammad_husnil
Orang yang dianugerahi hikmah tak kan ada kebencian sekecil apa pun di dalam hatinya.,Wed Jun 12 02:19:46 +0000 2024,Ruminstitute
Media zionis: Sebuah drone atau peluru kendali meledak di Herfisch di Galilea Barat Israel menyebabkan 12 orang terluka empat di antaranya dalam kondisi sangat serius https://t.co/NyX2ga86RD,Wed Jun 05 23:03:29 +0000 2024,uniqueofme1
Sehat raga dan mental rezeki mengalir deras dikelilingi orang-orang baik disertai rahmat dan berkah-Nya selalu dalam lindungan-Nya. Aamiinn. https://t.co/Ui3x6Rt9ID,Tue Jun 11 17:35:19 +0000 2024,keepsantuyy
Dalam beberapa tahun terakhir Pakistan dan Afghanistan jadi dua negara yang relatif sering terjadi extreme weather akibat climate change. Nah pertengahan April ini ada lebih dari 100 orang meninggal dunia akibat hujan lebat dan banjir bandang di sana. https://t.co/ixNX7ktku8,Tue Apr 30 10:34:45 +0000 2024,catchmeupco
orang yang ngerekam security mukul anjing dari dalam mobil yang ternyata anjingnya nyerang kucing dan security cuma berusaha nyelametin kucing yang diserang oleh anjing rn: https://t.co/Q9dDaXZIz2,Sat Jun 08 13:11:17 +0000 2024,ikramarki
Kementerian Agama RI melaporkan sebanyak 32 jemaah haji asal Indonesia meninggal dunia di Arab Saudi dalam tiga pekan operasional ibadah haji atau hingga Minggu (2/6). Jemaah yang wafat di Tanah Suci hingga saat ini berjumlah 32 orang. Seluruh jemaah wafat akan https://t.co/vz4IKuhH5P,Mon Jun 03 11:35:55 +0000 2024,catchmeupco
Beredar video klarifikasi yang mengatasnamakan mahasiswa Universitas Prima Indonesia (UNPRI) mengaku sebagai penyebar video terkait dugaan penemuan mayat di lantai 9 Kampus UNPRI Medan Selasa (12/12). Dalam video klarifikasi itu orang yang mengaku merupakan mahasiswa UNPRI https://t.co/rEe9KclKCc,Tue Dec 12 12:32:42 +0000 2023,kegblgnunfaedh
Aku mungkin bukan orang yang penting dalam hidupmu Tapi aku berharap suatu hari nanti bila kamu mendengar namaku kamu akan tersenyum dan berkata Aku pernah mengenal orang itu #CelahAwan https://t.co/1cRuvHSWAK,Thu Jun 13 05:08:16 +0000 2024,IneemIjaaH
Politik Kenabian Jokowi Ada sekumpulan orang beranggapan bahwa politik dinasti itu merupakan human rights karena mereka meyakini bahwa tiap warga negara mempunyai hak yang sama termasuk dalam pilihannya terjun ke dunia politik. Memang benar tapi tidak bagi trah Jokowi. Kenapa? https://t.co/sOi5uSy9O1,Fri Jun 07 10:43:38 +0000 2024,haranirankara
Dalam hal apa Anda merasa Allah sedang memanggil Anda untuk memberi diri demi kepentingan orang lain? Kapan Anda pernah menerima kemurahan hati seseorang dalam hidup Anda? Mari reply pesan ini! #santapanrohani https://t.co/pQYxJuaGTu,Fri Jun 07 11:00:01 +0000 2024,SantapanRohani
blf! maaf kalo harus di base (kalo melanggar bakal aku hapus) tapi kita harus bareng-bareng up berita ini masa se-potensial Apri orang yg terakhir kali nyumbang emas di olimpiade gada kejelasan? udah capek bandingin federasi sini sama luar dalam mengurus cedera (cont) https://t.co/C1fEdjMKvI,Sun May 12 00:24:00 +0000 2024,badminton__fess
MarkNo AU Jeno yang mengira bahwa hidupnya berakhir tapi ternyata ia bertransmigrasi ke dalam novel pemberian orang tuanya. https://t.co/SYph1mypus,Wed Jun 05 15:13:42 +0000 2024,MysticQuasary
 OPEN ORDER PAPER GREETINGS ENHYPEN FATE PLUS IN JAKARTA Close: 10 Aug 24 10k/ea BLUE &amp; PINK SC diketik/tulis tangan (pilih) dalam venue dikirim line/email group line FREE buat 4 orang syarat: rt + like end 23.59 ⬇️⬇️⬇️ #FATEPLUS_IN_JAKARTA https://t.co/935G27vsE0,Fri Jun 07 03:09:31 +0000 2024,muvvonie_22
Harini jumaat dalam 10 Awal Zulhijjah Allah tengah gandakan waktu ni dengan ganjaran berlipat kali ganda. Sedekah waktu ni lebih afdhal dari 10 akhir Ramadan &amp; lebih besar pahala dari orang pergi berjihad.. Jangan rugi harini ya.. kejar sedekah &amp; amalan lain lebih dari biasa.,Fri Jun 14 04:10:41 +0000 2024,Asraflah
This is not okay at all Ini yang dinamakan saviour complex dimana kalian menggangap diri kalian lebih baik dan lebih tau daripada orang Palestine itu sendiri dalam gerakan resistance mereka. You can just apologize for your ignorant but no. Aku info di dm malah di block https://t.co/1z7qpNaSdg,Mon Jun 10 09:43:44 +0000 2024,Vianasas
